,id_producto,*ano_registro,ano_publicacion,registro_extemporaneo,coordinacion,tipo_producto,subtipo_producto,subtipo2,arbitrado?,titulo,titulo2,ambito,revista,issn_printed,issn_online,revista_editorial,indice,factor_impacto,doi,libro,isbn,libro_editorial,cita,*Autor de correspondencia,Autores | *Autor de correspondencia | ªEstudiante,documentos
827,101501930,2024,2024,,Mazatlán,Árbitro de artículos de revista,"en revista indizada (ISI, CYT)",,,Enterocytozoon hepatopenaei infection in Penaeus vannamei: A comparative analysis of differentchallenge routes,,Internacional,AQUACULTURE INTERNATIONAL,0967-6120,1573-143X,SPRINGER,SCIE,2.9,,,,,*Lozano Olvera R. (2024). Enterocytozoon hepatopenaei infection in Penaeus vannamei: A comparative analysis of differentchallenge routes. AQUACULTURE INTERNATIONAL.,*Lozano Olvera R.(Mazatlán),*Lozano Olvera R.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101501930_1.pdf,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101501930_2.pdf"
828,101501931,2024,2024,,TAOV,Árbitro de artículos de revista,"en revista indizada (ISI, CYT)",,,Putative pharmacological targets of calcitriol for the management of depression and anxiety explored by network pharmacology and molecular docking,,Internacional,PHARMACEUTICALS,1424-8247,1424-8247,MDPI,SCIE,4.6,,,,,*Dominguez Avila J.A. (2024). Putative pharmacological targets of calcitriol for the management of depression and anxiety explored by network pharmacology and molecular docking. PHARMACEUTICALS.,*Dominguez Avila J.A.(TAOV),*Dominguez Avila J.A.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101501931_1.pdf
829,101501932,2024,2024,,TAOA,Árbitro de artículos de revista,"en revista indizada (ISI, CYT)",,,Rheological properties of concentrated xanthan gum-guar gum mixtures in aqueous and gum arabic-based emulsion systems,,Internacional,FOOD AND BIOPROCESS TECHNOLOGY,1935-5130,1935-5149,SPRINGER,SCIE,5.6,,,,,*López Franco Y.L. (2024). Rheological properties of concentrated xanthan gum-guar gum mixtures in aqueous and gum arabic-based emulsion systems. FOOD AND BIOPROCESS TECHNOLOGY.,*López Franco Y.L.(TAOA),*López Franco Y.L.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101501932_1.pdf
830,101501933,2024,2024,,Mazatlán,Árbitro de artículos de revista,"en revista indizada (ISI, CYT)",,,"Citometría hemática, ionogramas y proteínas séricas en híbridos de tilapia alimentados con quitosano en dieta",,Internacional,REVISTA MVZ CORDOBA,0122-0268,1909-0544,UNIV CORDOBA,SCIE,0.4,,,,,"*Abdo de la Parra M.I. (2024). Citometría hemática, ionogramas y proteínas séricas en híbridos de tilapia alimentados con quitosano en dieta. REVISTA MVZ CORDOBA.",*Abdo de la Parra M.I.(Mazatlán),*Abdo de la Parra M.I.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101501933_1.pdf
831,101501934,2024,2024,,Nutrición,Árbitro de artículos de revista,"en revista indizada (ISI, CYT)",,,Validation of renal function using multiphasic ratios between renal cortex and medulla in kidneyrecipients,,Internacional,CURRENT MEDICAL IMAGING,1573-4056,1875-6603,BENTHAM SCIENCE PUBL LTD,SCIE,1.4,,,,,*Quihui Cota L. (2024). Validation of renal function using multiphasic ratios between renal cortex and medulla in kidneyrecipients. CURRENT MEDICAL IMAGING.,*Quihui Cota L.(Nutrición),*Quihui Cota L.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101501934_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101501934_2.pdf"
832,101501935,2024,2024,,TAOA,Árbitro de artículos de revista,en revista indizada (otros indices),,,Microalgas: un baluarte al servicio de la humanidad,,Internacional,ECOFRONTERAS,2448-8577,XXXX-XXXX,El Colegio de la Frontera Sur,Latindex,0,,,,,*Carvajal Millán E. (2024). Microalgas: un baluarte al servicio de la humanidad. ECOFRONTERAS.,*Carvajal Millán E.(TAOA),*Carvajal Millán E.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101501935_1.pdf
833,101700215,2024,2023,SI,TAOA,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Actividad antagonista de Enterococcus spp. aisladas de chile jalapeño contra patógenos alimentarios,II Congreso Internacional Biotecnología y Ciencias Alimentarias,Internacional,,,,,,,,,,,"Hernandez Mendoza E.; *Peña Ramos E.A.; Juneja V.K.; Martínez Téllez M.A.; González Ríos H.; Paredes Aguilar M.C. (2023). Actividad antagonista de Enterococcus spp. aisladas de chile jalapeño contra patógenos alimentarios. II Congreso Internacional Biotecnología y Ciencias Alimentarias. Ciudad Obregón, Sonora. 25/10/2023",*Peña Ramos E.A.(TAOA),ªHernandez Mendoza E.; *Peña Ramos E.A.; Juneja V.K.; Martínez Téllez M.A.; González Ríos H.; Paredes Aguilar M.C.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700215_1.pdf
834,101700216,2024,2023,SI,TAOA,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Digestos de hidrolizados y fracciones de colágeno de cerdo y pollo inhibidores de lipasa pancreática,II Congreso Internacional Biotecnología y Ciencias Alimentarias (Memoria: Explorando escenarios hacia un futuro sostenible en Biotecnología y Alimentos),Internacional,,,,,,,,,,,"González Noriega J.; Valenzuela Melendres M.; Hernández Mendoza A.; Astiazarán García H.F.; Islava Lagarda T.Y.; *Peña Ramos E.A. (2023). Digestos de hidrolizados y fracciones de colágeno de cerdo y pollo inhibidores de lipasa pancreática. II Congreso Internacional Biotecnología y Ciencias Alimentarias (Memoria: Explorando escenarios hacia un futuro sostenible en Biotecnología y Alimentos). Ciudad Obregón, Sonora. 25/10/2023",*Peña Ramos E.A.(TAOA),ªGonzález Noriega J.; Valenzuela Melendres M.; Hernández Mendoza A.; Astiazarán García H.F.; Islava Lagarda T.Y.; *Peña Ramos E.A.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700216_1.pdf
835,101700219,2024,2023,SI,Ciencia de los Alimentos,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,"Transición agroecológica para el cultivo de maíz en el Valle del Mezquital, Hidalgo, México","Memoria 2023 SOMUCAAB A.C. ""Sembrando conocimiento, cosechando desarrollo""",Internacional,,,,,,,,,,,"*Cabrera Ruiz R.; Perez Camarillo J.P.; Gonzalez Mendoza V.M; Vargas Arispuro I.C.; Martínez Téllez M.A. (2023). Transición agroecológica para el cultivo de maíz en el Valle del Mezquital, Hidalgo, México. Memoria 2023 SOMUCAAB A.C. ""Sembrando conocimiento, cosechando desarrollo"". Morelia, Michoacán de Ocampo. 18/11/2023",*Cabrera Ruiz R.(Ciencia de los Alimentos),*Cabrera Ruiz R.; Perez Camarillo J.P.; Gonzalez Mendoza V.M; Vargas Arispuro I.C.; Martínez Téllez M.A.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700219_1.pdf
836,101700220,2024,2023,SI,Ciencia de los Alimentos,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Actinobacterias de milpa: un enfoque bioquímico para el entendimiento de la síntesis de antifúngicos,"Memoria 2023 SOMUCAAB A.C. ""Sembrando conocimiento, cosechando desarrollo""",Internacional,,,,,,,,,,,"Palafox Felix M.; *Cabrera Ruiz R.; García López A.; Aguirre von Webeser E.; Huerta Ocampo J.A.; Hernández Oñate M.A. (2023). Actinobacterias de milpa: un enfoque bioquímico para el entendimiento de la síntesis de antifúngicos. Memoria 2023 SOMUCAAB A.C. ""Sembrando conocimiento, cosechando desarrollo"". Morelia, Michoacán de Ocampo. 17/11/2023",*Cabrera Ruiz R.(Ciencia de los Alimentos),ªPalafox Felix M.; *Cabrera Ruiz R.; ªGarcía López A.; Aguirre von Webeser E.; Huerta Ocampo J.A.; Hernández Oñate M.A.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700220_1.pdf
837,101700228,2024,2024,,Culiacán,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Vacuna multi-epítopo in silico basada en proteínas SSR de Salmonella Oranienburg,4° Congreso Internacional sobre Inocuidad y Calidad Alimentaria,Internacional,,,,,,,,,,,"Garrido Palazuelos L.; Mukhtar M.; Ali-Khan S.; Ahmed-Khan H.; López Cuevas O.; González Torres B.; Castro Del Campo N.; Chaidez Quiroz C.; Aguirre Sánchez J.R.; *Medrano Félix J.A. (2024). Vacuna multi-epítopo in silico basada en proteínas SSR de Salmonella Oranienburg. 4° Congreso Internacional sobre Inocuidad y Calidad Alimentaria. Culiacán, Sinaloa. 20/03/2024",*Medrano Félix J.A.(Culiacán),ªGarrido Palazuelos L.; Mukhtar M.; Ali-Khan S.; Ahmed-Khan H.; López Cuevas O.; ªGonzález Torres B.; Castro Del Campo N.; Chaidez Quiroz C.; Aguirre Sánchez J.R.; *Medrano Félix J.A.,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101700228_1.pdf
838,101700230,2024,2023,SI,Mazatlán,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,"Ciclo gametogénico del ostión de roca Striostrea prismatica (Gray, 1825) en el estero La Piedra, Guasave, Sinaloa, México",XXVIII Encontro Brasileiro de Malacologia & XII Congreso Latinoamericano de Malacología,Internacional,,,,,,,,,,,"*Lugo Armenta A.; Góngora Gómez A.; García Ulloa M.; Abad Rosales S.M. (2023). Ciclo gametogénico del ostión de roca Striostrea prismatica (Gray, 1825) en el estero La Piedra, Guasave, Sinaloa, México. XXVIII Encontro Brasileiro de Malacologia & XII Congreso Latinoamericano de Malacología. EVENTO VIRTUAL. 02/10/2023",*Lugo Armenta A.(LIC),*Lugo Armenta A.; Góngora Gómez A.; García Ulloa M.; Abad Rosales S.M.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101700230_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700230_2.pdf"
839,101700231,2024,2024,,Mazatlán,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,EFFECTS OF A FUNCTIONAL PALATABILITY ENHANCER IN IMPROVING WHITELEG SHRIMP (Litopenaeus vannamei) PERFORMANCE UNDER CHRONIC HIGH SALINITY STRESS,XXI INTERNATIONAL SYMPOSIUM ON FISH NUTRITION AND FEEDING: Blue and Green Aquafeeds: Challenges and Opportunities for a Sustainable Aquaculture,Internacional,,,,,,,,,,,*Hernández González C.; Sánchez Gutiérrez E.Y.; Hernández Sain J.; T. R.; S. M. (2024). EFFECTS OF A FUNCTIONAL PALATABILITY ENHANCER IN IMPROVING WHITELEG SHRIMP (Litopenaeus vannamei) PERFORMANCE UNDER CHRONIC HIGH SALINITY STRESS. XXI INTERNATIONAL SYMPOSIUM ON FISH NUTRITION AND FEEDING: Blue and Green Aquafeeds: Challenges and Opportunities for a Sustainable Aquaculture. Puerto Vallarta. 31/05/2024,*Hernández González C.(Mazatlán),*Hernández González C.; Sánchez Gutiérrez E.Y.; Hernández Sain J.; T. R.; S. M.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101700231_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700231_2.pdf"
840,101700233,2024,2024,,Culiacán,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Diseño in silico de vacuna multi-epítopo contra Staphylococcus aureus basada en hemolisinas,4º Congreso Internacional Sobre Inocuidad y Calidad Alimentaria,Internacional,,,,,,,,,,,"Garrido Palazuelos L.; Almanza Orduño A.A.; Ali-Khan S.; Mukhtar M.; Ahmed-Khan H.; Medrano Félix J.A.; *Aguirre Sánchez J.R. (2024). Diseño in silico de vacuna multi-epítopo contra Staphylococcus aureus basada en hemolisinas. 4º Congreso Internacional Sobre Inocuidad y Calidad Alimentaria. Culiacán, Sinaloa. 21/03/2024",*Aguirre Sánchez J.R.(Universidad Autónoma de Sinaloa),ªGarrido Palazuelos L.; Almanza Orduño A.A.; Ali-Khan S.; Mukhtar M.; Ahmed-Khan H.; Medrano Félix J.A.; *Aguirre Sánchez J.R.,"http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101700233_1.pdf,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101700233_2.pdf"
841,101700236,2024,2024,,Desarrollo Regional,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,"Prácticas alimentarias, ejercicio físico, consumo de alcohol y tabaco en personas adultas mayores durante la pandemia por COVID-19",Memorias del Congreso Internacional Multidisciplinario E. Couture 2024,Internacional,,,,,,,,,,,"*Fernandez Iglesias V.; Román Pérez R.; Alemán Mateo H.; Domínguez Ibáñez S.E.; Quintana López V. (2024). Prácticas alimentarias, ejercicio físico, consumo de alcohol y tabaco en personas adultas mayores durante la pandemia por COVID-19. Memorias del Congreso Internacional Multidisciplinario E. Couture 2024. en línea. 06/02/2024",*Fernandez Iglesias V.(DDR),*Fernandez Iglesias V.; Román Pérez R.; Alemán Mateo H.; Domínguez Ibáñez S.E.; Quintana López V.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101700236_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700236_2.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700236_3.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700236_4.pdf,http://200.23.35.7/archivos/productos"
842,101700238,2024,2024,,TAOA,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Potencial antiproliferativo e hipoglucemiante de cuatro extractos de la planta Solanum Myriacanthum Dunal del estado de Chiapas,19a Reunión Internacional de Investigación en Productos Naturales,Internacional,,,,,,,,,,,"Castro Enciso I.; Valencia Rivera D.E.; Martínez Robinson K.G.; Ortega García J.; Ballesteros Monrreal M.; Mendez Pfeiffer P.; *Méndez Encinas M.A. (2024). Potencial antiproliferativo e hipoglucemiante de cuatro extractos de la planta Solanum Myriacanthum Dunal del estado de Chiapas. 19a Reunión Internacional de Investigación en Productos Naturales. Cuernavaca, Morelos. 22/05/2024",*Méndez Encinas M.A.(Universidad de Sonora),Castro Enciso I.; Valencia Rivera D.E.; Martínez Robinson K.G.; Ortega García J.; Ballesteros Monrreal M.; Mendez Pfeiffer P.; *Méndez Encinas M.A.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101700238_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700238_2.pdf,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101700238_3.pdf"
843,101700240,2024,2024,,TAOV,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Effect of conventional and polyhydroxybutyrate with clove essential oil packaging on the shelf life of corn tortillas,"World Packaging Conference. Book of Papers, Vol 3 of 3. 17-21 June, 2024 Valencia, Spain. IAPRI ITENE 30 anniversary.",Internacional,,,,,,,,,,,"Ibarra Valenzuela A.; Troncoso Rojas R.; Islas Rubio A.R.; Samsudin H.; Peralta . E.; *Soto Valdez H. (2024). Effect of conventional and polyhydroxybutyrate with clove essential oil packaging on the shelf life of corn tortillas. World Packaging Conference. Book of Papers, Vol 3 of 3. 17-21 June, 2024 Valencia, Spain. IAPRI ITENE 30 anniversary. Valencia, Spain. 19/06/2024",*Soto Valdez H.(TAOV),ªIbarra Valenzuela A.; Troncoso Rojas R.; Islas Rubio A.R.; Samsudin H.; Peralta . E.; *Soto Valdez H.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700240_1.pdf
844,101700241,2024,2024,,Guaymas,Publicaciones derivadas de eventos colectivos,In extenso (capítulo o artículo en libro) con arbitraje,,,"Coliformes Totales, Fecales y E. coli en Agua de Cultivo de Camarón","Artículos del Congreso Internacional de Investigación Academia Journals Chetumal 2024; VOL. 16, No. 04, ONLINE",Internacional,,,,,,,,,,,"*Paredes Aguilar M.C.; Rivero Montes L.K. (2024). Coliformes Totales, Fecales y E. coli en Agua de Cultivo de Camarón. Artículos del Congreso Internacional de Investigación Academia Journals Chetumal 2024; VOL. 16, No. 04, ONLINE. Academia Journals. Chetumal, Quintana Roo. 28/05/2024",*Paredes Aguilar M.C.(Guaymas),*Paredes Aguilar M.C.; Rivero Montes L.K.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101700241_1.pdf,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101700241_2.pdf"
845,101700248,2024,2024,,TAOV,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Inhibición de biopelículas de Acinetobacter baumannii expuestas a aceite esencial de orégano,4° Congreso Internacional sobre Inocuidad y Calidad Alimentaria,Internacional,,,,,,,,,,,"*Tapia Rodríguez M.R.; Cantú Soto E.U.; Vázquez Armenta F.J.; Bernal Mercado A.; *Ayala Zavala J.F. (2024). Inhibición de biopelículas de Acinetobacter baumannii expuestas a aceite esencial de orégano. 4° Congreso Internacional sobre Inocuidad y Calidad Alimentaria. Instituto Tecnológico de Culiacán, Sinaloa, México. 20/03/2024",*Tapia Rodríguez M.R.(* Pendiente); *Ayala Zavala J.F.(TAOV),*Tapia Rodríguez M.R.; Cantú Soto E.U.; Vázquez Armenta F.J.; Bernal Mercado A.; *Ayala Zavala J.F.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101700248_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700248_2.pdf"
846,101700250,2024,2024,,Nutrición,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Sensitivity of BMI for the Screening of Obesity in Postmenopausal Breast Cancer Survivors,Current Developments in Nutrition,Internacional,,,,,,,,,,,"Enríquez Mada K.; *Caire Juvera G.; Nindenshuti P.; Saucedo Tamayo M.S.; Valle B. (2024). Sensitivity of BMI for the Screening of Obesity in Postmenopausal Breast Cancer Survivors. Current Developments in Nutrition. American Society for Nutrition (ASN),  NUTRITION 2024. McCormick Place Convention Center in Chicago, IL. 02/07/2024",*Caire Juvera G.(Nutrición),ªEnríquez Mada K.; *Caire Juvera G.; ªNindenshuti P.; Saucedo Tamayo M.S.; Valle B.,"http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101700250_1.pdf,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101700250_2.pdf,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101700250_3.pdf"
847,101700251,2024,2024,,Nutrición,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Post-COVID-19 Changes in Eating Patterns and Diet Quality Among Women in Northwest Mexico,Current Developments in Nutrition,Internacional,,,,,,,,,,,"Nindenshuti P.; *Caire Juvera G.; Enriquez Mada K.; Mendivil Armenta M.; Saucedo Tamayo M.S. (2024). Post-COVID-19 Changes in Eating Patterns and Diet Quality Among Women in Northwest Mexico. Current Developments in Nutrition. McCormick Place Convention Center in Chicago, IL. 02/07/2024",*Caire Juvera G.(Nutrición),ªNindenshuti P.; *Caire Juvera G.; ªEnriquez Mada K.; ªMendivil Armenta M.; Saucedo Tamayo M.S.,"http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101700251_1.pdf,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101700251_2.pdf,http://reportes.ciad.mx/archivos/productos/mepippa/investigacion/101700251_3.pdf"
848,101700252,2024,2024,,TAOA,Publicaciones derivadas de eventos colectivos,In extenso (capítulo o artículo en libro) sin arbitrar,,,Purificación parcial de aislados de proteína de semillas de huauzontle (Chenopodium berlandieri subsp. nuttalliae) empleando ultrafiltración y producción de proteasas de Bacillus paralicheniformis,XXV CONGRESO NACIONAL DE CIENCIA Y TECNOLOGÍA DE ALIMENTOS,Nacional,,,,,,,,,,,Bautista García A.; Mazorra Manzano M.A.; Guadarrama Mendoza P.; *Valadez Blanco R. (2024). Purificación parcial de aislados de proteína de semillas de huauzontle (Chenopodium berlandieri subsp. nuttalliae) empleando ultrafiltración y producción de proteasas de Bacillus paralicheniformis. XXV CONGRESO NACIONAL DE CIENCIA Y TECNOLOGÍA DE ALIMENTOS. Guanajuato. 17/05/2024,*Valadez Blanco R.(* Pendiente),Bautista García A.; Mazorra Manzano M.A.; Guadarrama Mendoza P.; *Valadez Blanco R.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101700252_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700252_2.pdf"
849,101700253,2024,2024,,Mazatlán,Publicaciones derivadas de eventos colectivos,In extenso (capítulo o artículo en libro) sin arbitrar,,,"Interaction of agroecosystems and aquaculture through engineering: experiences with small-scale tilapia farms, aquaponics and agroecological systems in South Mexico",Proceedings Book AGENG24,Internacional,,,,,,,,,,,"*Martínez Cordero F.J.; Silva Ledezma L.P. (2024). Interaction of agroecosystems and aquaculture through engineering: experiences with small-scale tilapia farms, aquaponics and agroecological systems in South Mexico. Proceedings Book AGENG24. Atenas, Grecia. 01/07/2024",*Martínez Cordero F.J.(Mazatlán),*Martínez Cordero F.J.; Silva Ledezma L.P.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101700253_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700253_2.pdf"
850,101700254,2024,2024,,TAOV,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Determinantes sociales de la salud relacionados a exposición a garrapatas en comunidad urbana y rural de Sonora,Memorias de Congreso. II Congreso Internacional de Investigación Interdisciplinaria en Ciencias Biológicas y de la Salud,Internacional,,,,,,,,,,,"Munguía Nolan J.; *Sotelo Mundo R.R.; Robles Zepeda R.E.; Islas Osuna M.A.; García Puga J.A.; Valenzuela J.G. (2024). Determinantes sociales de la salud relacionados a exposición a garrapatas en comunidad urbana y rural de Sonora. Memorias de Congreso. II Congreso Internacional de Investigación Interdisciplinaria en Ciencias Biológicas y de la Salud. Hermosillo, Sonora, México. 24/04/2024",*Sotelo Mundo R.R.(TAOA),ªMunguía Nolan J.; *Sotelo Mundo R.R.; Robles Zepeda R.E.; Islas Osuna M.A.; García Puga J.A.; Valenzuela J.G.,"http://200.23.35.7/archivos/productos/mepippa/investigacion/101700254_1.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700254_2.pdf,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700254_3.pdf"
851,101700255,2024,2024,,TAOA,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Evaluación del efecto protector de polimeros naturales durante la deshidratación del requesón,"2° Congreso Interdisciplinario de Nutrición, Ciencia y Tecnología",Regional,,,,,,,,,,,"Martinez Garcia A.; Ramírez Suárez J.C.; López Franco Y.L.; Torres Llanez M.J.; *Mazorra Manzano M.A. (2024). Evaluación del efecto protector de polimeros naturales durante la deshidratación del requesón. 2° Congreso Interdisciplinario de Nutrición, Ciencia y Tecnología. Hermosillo Sonora. 07/05/2024",*Mazorra Manzano M.A.(TAOA),ªMartinez Garcia A.; Ramírez Suárez J.C.; López Franco Y.L.; Torres Llanez M.J.; *Mazorra Manzano M.A.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700255_1.pdf
852,101700256,2024,2024,,Culiacán,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Columna HPLC modo Hilic en la determinacion de plaguicidas polares sin derivatización,Memorias del 4° Congreso Internacional sobre Inocuidad y Calidad Alimentaria,Internacional,,,,,,,,,,,"*Bastidas Bastidas P.J.; Cuevas Sánchez B.; Olmeda Rubio C.; Pineda Landeros J.M.; Leyva Morales J.B. (2024). Columna HPLC modo Hilic en la determinacion de plaguicidas polares sin derivatización. Memorias del 4° Congreso Internacional sobre Inocuidad y Calidad Alimentaria. Culiacan, Sinaloa. 21/03/2024",*Bastidas Bastidas P.J.(Culiacán),*Bastidas Bastidas P.J.; ªCuevas Sánchez B.; Olmeda Rubio C.; Pineda Landeros J.M.; Leyva Morales J.B.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700256_1.pdf
853,101700259,2024,2024,,Desarrollo Regional,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,"Red de comercialización y de proveedora de insumos y equipo en acuacultores de tilapia de pequeña escala en Guerrero y Oaxaca, México","Latin America & Caribbean Aquaculture LACQUA 2024, VIII Conferencia Latinoamericana sobre el cultivo de peces nativos y XI Congreso Colombiano de Acuacultura XICCA",Internacional,,,,,,,,,,,"Catalán Dibene C.; Taddei Bringas I.C.; Preciado Rodríguez J.M.; *Martínez Cordero F.J. (2024). Red de comercialización y de proveedora de insumos y equipo en acuacultores de tilapia de pequeña escala en Guerrero y Oaxaca, México. Latin America & Caribbean Aquaculture LACQUA 2024, VIII Conferencia Latinoamericana sobre el cultivo de peces nativos y XI Congreso Colombiano de Acuacultura XICCA. Medellin, Colombia. 24/09/2024",*Martínez Cordero F.J.(Mazatlán),Catalán Dibene C.; Taddei Bringas I.C.; Preciado Rodríguez J.M.; *Martínez Cordero F.J.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700259_1.pdf
854,101700260,2024,2024,,Mazatlán,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,A preliminary evaluation into temperature adaptation of Nannochloropsis oculata for lipid accumulation under a biorefinery scheme,"Book of Abstracts, Photorefineries 2024, 1st International Conference on Novel Phtorefineries for Resocurce Recovery",Internacional,,,,,,,,,,,"Gárate Osuna  A.; Valdez Ortiz A.; Franco Nava M.A.; Oscar G.; *Santos Ballardo D.U. (2024). A preliminary evaluation into temperature adaptation of Nannochloropsis oculata for lipid accumulation under a biorefinery scheme. Book of Abstracts, Photorefineries 2024, 1st International Conference on Novel Phtorefineries for Resocurce Recovery. Valladolid, España. 11/09/2024",*Santos Ballardo D.U.(Mazatlán),ªGárate Osuna  A.; Valdez Ortiz A.; Franco Nava M.A.; Oscar G.; *Santos Ballardo D.U.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700260_1.pdf
855,101700261,2024,2024,,Mazatlán,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,GREEN SYNTHESIS OF NANOMATERIALS FROM MICROALGAL BIOMASS: REVALORIZATION OF RESIDUAL BIOMASS OF Nannochloropsis oculata TO OBTAIN SILVER AND IRON NANOPARTICLES,"Book of Abstracts, Photorefineries 2024, 1st International Conference on Novel Phtorefineries for Resocurce Recovery",Internacional,,,,,,,,,,,"Gárate Osuna  A.; Valdez Ortiz A.; Abo Markeb A.; Barrena R.; Font Segura X.; *Santos Ballardo D.U. (2024). GREEN SYNTHESIS OF NANOMATERIALS FROM MICROALGAL BIOMASS: REVALORIZATION OF RESIDUAL BIOMASS OF Nannochloropsis oculata TO OBTAIN SILVER AND IRON NANOPARTICLES. Book of Abstracts, Photorefineries 2024, 1st International Conference on Novel Phtorefineries for Resocurce Recovery. Valladolid, España. 11/09/2024",*Santos Ballardo D.U.(Mazatlán),ªGárate Osuna  A.; Valdez Ortiz A.; Abo Markeb A.; Barrena R.; Font Segura X.; *Santos Ballardo D.U.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700261_1.pdf
856,101700262,2024,2024,,TAOA,Publicaciones derivadas de eventos colectivos,Resumen en memoria de evento colectivo,,,Potential Anti-inflammatory Activity of Seasonal Sonoran Propolis Extracts and Some of Their Main Constituents,Third International Congress on Bee Science,Internacional,,,,,,,,,,,*Méndez Encinas M.A.; Valencia Rivera D.E.; Carvajal Millán E.; Ortega García J.; Mendez Pfeiffer P.; Alday E.; Garibay Escobar A.; Velazquez Contreras C. (2024). Potential Anti-inflammatory Activity of Seasonal Sonoran Propolis Extracts and Some of Their Main Constituents. Third International Congress on Bee Science. Online. 26/04/2024,*Méndez Encinas M.A.(Universidad de Sonora),*Méndez Encinas M.A.; Valencia Rivera D.E.; Carvajal Millán E.; Ortega García J.; Mendez Pfeiffer P.; Alday E.; Garibay Escobar A.; Velazquez Contreras C.,http://200.23.35.7/archivos/productos/mepippa/investigacion/101700262_1.pdf
